mpi_procs;grid_tiles_x;grid_tiles_y;omp_threads;domain_size;n_iterations;disk_write_intensity;airflow;material_file;output_file;simulation_mode;middle_col_avg_temp;total_time;iteration_time
4;4;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;3.437;4.39936e-05
4;4;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;9.65139;0.000123538
4;4;1;18;256;78125;50;0.001;input_data_256.h5;;par;83.7937;4.86934;6.23276e-05
4;4;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;5.65595;7.23962e-05
4;4;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;8.80194;0.000112665
4;4;1;18;512;39062;50;0.001;input_data_512.h5;;par;45.6217;2.44467;6.25844e-05
4;4;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;3.52822;9.03237e-05
4;4;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;5.76904;0.000147689
4;4;1;18;512;39062;50;0.001;input_data_512.h5;;par;45.6217;3.91323;0.00010018
4;4;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;4.89936;0.000125425
4;4;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;16.6759;0.000426909
4;4;1;18;1024;19531;50;0.001;input_data_1024.h5;;par;29.2269;2.4867;0.000127321
4;4;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2269;3.84143;0.000196684
4;4;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2269;24.1448;0.00123623
4;4;1;18;1024;19531;50;0.001;input_data_1024.h5;;par;29.2268;4.0409;0.000206897
4;4;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2268;5.57141;0.00028526
4;4;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2268;10.6036;0.000542909
4;4;1;18;2048;9765;50;0.001;input_data_2048.h5;;par;23.2938;3.36161;0.000344251
4;4;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;6.65647;0.000681666
4;4;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;12.6149;0.00129185
4;4;1;18;2048;9765;50;0.001;input_data_2048.h5;;par;23.2938;1283.12;0.1314
4;4;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;1251.81;0.128194
4;4;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;1262.66;0.129304
4;4;1;18;4096;4882;50;0.001;input_data_4096.h5;;par;21.1716;7.097;0.00145371
4;4;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;15.7773;0.00323174
4;4;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;16.7125;0.00342329
4;4;1;18;4096;4882;50;0.001;input_data_4096.h5;;par;21.1716;1458.99;0.29885
4;4;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;1233.86;0.252737
4;4;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881640.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;1453.93;0.297815
8;8;1;18;256;78125;50;0.001;input_data_256.h5;;par;83.7937;2.43481;3.11656e-05
8;8;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;3.06415;3.92211e-05
8;8;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;13.2548;0.000169661
8;8;1;18;256;78125;50;0.001;input_data_256.h5;;par;83.7937;4.93183;6.31275e-05
8;8;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;5.63185;7.20877e-05
8;8;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;11.7171;0.000149978
8;8;1;18;512;39062;50;0.001;input_data_512.h5;;par;45.6217;2.52769;6.47096e-05
8;8;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;3.54598;9.07782e-05
8;8;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;10.6787;0.000273379
8;8;1;18;512;39062;50;0.001;input_data_512.h5;;par;45.6217;4.6344;0.000118642
8;8;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;5.82319;0.000149076
8;8;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;9.03389;0.000231271
8;8;1;18;1024;19531;50;0.001;input_data_1024.h5;;par;29.2269;2.17634;0.00011143
8;8;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2269;3.7703;0.000193042
8;8;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2269;5.1471;0.000263535
8;8;1;18;1024;19531;50;0.001;input_data_1024.h5;;par;29.2268;3.78487;0.000193788
8;8;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2268;5.36253;0.000274565
8;8;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2268;10.1211;0.000518207
8;8;1;18;2048;9765;50;0.001;input_data_2048.h5;;par;23.2938;2.54993;0.000261129
8;8;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;5.85039;0.000599118
8;8;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;21.771;0.0022295
8;8;1;18;2048;9765;50;0.001;input_data_2048.h5;;par;23.2938;1569.9;0.160768
8;8;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;1573.66;0.161153
8;8;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;1612.87;0.165168
8;8;1;18;4096;4882;50;0.001;input_data_4096.h5;;par;21.1716;4.13198;0.000846371
8;8;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;12.9711;0.00265693
8;8;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;29.4985;0.00604231
8;8;1;18;4096;4882;50;0.001;input_data_4096.h5;;par;21.1716;1588.54;0.325386
8;8;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;1623.69;0.332587
8;8;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;1621.62;0.332163
16;16;1;18;256;78125;50;0.001;input_data_256.h5;;par;83.7937;2.35457;3.01386e-05
16;16;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;6.7927;8.69465e-05
16;16;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;16.2539;0.00020805
16;16;1;18;256;78125;50;0.001;input_data_256.h5;;par;83.7937;4.82556;6.17671e-05
16;16;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;6.43634;8.23852e-05
16;16;1;18;256;78125;50;0.001;input_data_256.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/256x256_out_hybrid_1d_par.h5;par;83.7937;11.8264;0.000151377
16;16;1;18;512;39062;50;0.001;input_data_512.h5;;par;45.6217;2.30477;5.90028e-05
16;16;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;3.477;8.90124e-05
16;16;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;10.6908;0.000273688
16;16;1;18;512;39062;50;0.001;input_data_512.h5;;par;45.6217;4.35449;0.000111476
16;16;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;5.50775;0.000141
16;16;1;18;512;39062;50;0.001;input_data_512.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/512x512_out_hybrid_1d_par.h5;par;45.6217;8.60263;0.00022023
16;16;1;18;1024;19531;50;0.001;input_data_1024.h5;;par;29.2269;2.2015;0.000112718
16;16;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2269;3.86171;0.000197722
16;16;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2269;5.60362;0.000286909
16;16;1;18;1024;19531;50;0.001;input_data_1024.h5;;par;29.2268;4.06274;0.000208015
16;16;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2268;5.83619;0.000298817
16;16;1;18;1024;19531;50;0.001;input_data_1024.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/1024x1024_out_hybrid_1d_par.h5;par;29.2268;7.04177;0.000360543
16;16;1;18;2048;9765;50;0.001;input_data_2048.h5;;par;23.2938;2.37194;0.000242902
16;16;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;5.62013;0.000575539
16;16;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;6.55674;0.000671453
16;16;1;18;2048;9765;50;0.001;input_data_2048.h5;;par;23.2938;1663.98;0.170403
16;16;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;1656.16;0.169602
16;16;1;18;2048;9765;50;0.001;input_data_2048.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/2048x2048_out_hybrid_1d_par.h5;par;23.2938;1676.33;0.171667
16;16;1;18;4096;4882;50;0.001;input_data_4096.h5;;par;21.1716;2.55156;0.000522647
16;16;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;11.5392;0.00236363
16;16;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;20.5094;0.00420102
16;16;1;18;4096;4882;50;0.001;input_data_4096.h5;;par;21.1716;1649.22;0.337817
16;16;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;1646.15;0.337188
16;16;1;18;4096;4882;50;0.001;input_data_4096.h5;/scratch/project/dd-22-68/xpleva07/881699.isrv1/4096x4096_out_hybrid_1d_par.h5;par;21.1716;1659.91;0.340006
